CG30488	FBan0030488	FBgn0050488	CG30488		
CG15179	FBan0015179	FBgn0037462	CG15179		FBgn0061431,FBgn0064987
CG30489	FBan0030489	FBgn0050489	Cyp12d1-p		FBgn0033576,FBgn0041339
CG7670	FBan0007670	FBgn0038608	CG7670		
CG7671	FBan0007671	FBgn0038609	CG7671		
CG7672	FBan0007672	FBgn0004618	gl	glass	FBgn0001107,FBgn0002960
CG6944	FBan0006944	FBgn0002525	Lam	Lamin	FBgn0001930,FBgn0010582,FBgn0014344
CG7673	FBan0007673	FBgn0000551	Edg78E	Ecdysone-dependent gene 78E	
CG6945	FBan0006945	FBgn0036476	CG6945		
CG6946	FBan0006946	FBgn0037954	CG6946		
CG7675	FBan0007675	FBgn0038610	CG7675		
CG6947	FBan0006947	FBgn0036233	CG6947		
CG7676	FBan0007676	FBgn0038612	CG7676		
CG6948	FBan0006948	FBgn0024814	Clc	Clathrin light chain	
CG7678	FBan0007678	FBgn0038613	CG7678		
CG6949	FBan0006949	FBgn0038996	mRpL45	mitochondrial ribosomal protein L45	
CG13720	FBan0013720	FBgn0035555	CG13720		
CG14450	FBan0014450	FBgn0037184	CG14450		
CG13721	FBan0013721	FBgn0035554	CG13721		
CG14451	FBan0014451	FBgn0037183	CG14451		
CG13722	FBan0013722	FBgn0035553	CG13722		
CG15180	FBan0015180	FBgn0037458	CG15180		
CG30490	FBan0030490	FBgn0050490	CG30490		
CG13723	FBan0013723	FBgn0036705	CG13723		
CG14452	FBan0014452	FBgn0037180	CG14452		FBgn0062996
CG13724	FBan0013724	FBgn0036707	CG13724		
CG14453	FBan0014453	FBgn0037179	CG14453		FBgn0063060
CG30491	FBan0030491	FBgn0050491	CG30491		FBgn0033200,FBgn0033201
CG30492	FBan0030492	FBgn0050492	CG30492		FBgn0033197,FBgn0033198,FBgn0040781,FBgn0063175
CG13725	FBan0013725	FBgn0036708	CG13725		
CG14454	FBan0014454	FBgn0037177	CG14454		FBgn0047187
CG14455	FBan0014455	FBgn0037175	CG14455		
CG13726	FBan0013726	FBgn0036709	Or74a	Odorant receptor 74a	
CG30493	FBan0030493	FBgn0050493	CG30493		
CG15184	FBan0015184	FBgn0037459	CG15184		
CG13727	FBan0013727	FBgn0036711	CG13727		
CG30494	FBan0030494	FBgn0027604	CG30494		FBgn0050494
CG14456	FBan0014456	FBgn0037176	CG14456		
CG15185	FBan0015185	FBgn0037449	CG15185		
CG13728	FBan0013728	FBgn0036716	CG13728		
CG15186	FBan0015186	FBgn0037448	CG15186		
CG14457	FBan0014457	FBgn0037174	CG14457		FBgn0040641,FBgn0063095
CG30495	FBan0030495	FBgn0050495	CG30495		FBgn0033201
CG14458	FBan0014458	FBgn0037173	CG14458		
CG30496	FBan0030496	FBgn0050496	CG30496		FBgn0064856
CG15188	FBan0015188	FBgn0037430	Osi20	Osiris 20	
CG14459	FBan0014459	FBgn0037171	CG14459		
CG30497	FBan0030497	FBgn0050497	CG30497		FBgn0033218,FBgn0033219,FBgn0045081,FBgn0045786
CG30498	FBan0030498	FBgn0004132	boca	boca	FBgn0033193,FBgn0050498
CG15189	FBan0015189	FBgn0037429	Osi19	Osiris 19	
CG30499	FBan0030499	FBgn0050499	CG30499		FBgn0033193
CG6950	FBan0006950	FBgn0037955	CG6950		
CG6951	FBan0006951	FBgn0036959	CG6951		
CG6953	FBan0006953	FBgn0026721	fat-spondin		
CG6954	FBan0006954	FBgn0039000	CG6954		
CG6955	FBan0006955	FBgn0020641	Lcp65Ad		FBgn0064917
CG6956	FBan0006956	FBgn0020642	Lcp65Ac		
CG7685	FBan0007685	FBgn0038619	CG7685		
CG6957	FBan0006957	FBgn0031717	Oscillin		
CG7686	FBan0007686	FBgn0027525	CG7686		
CG6958	FBan0006958	FBgn0039004	CG6958		
CG6959	FBan0006959	FBgn0037956	CG6959		
CG14460	FBan0014460	FBgn0037161	CG14460		
CG13731	FBan0013731	FBgn0036717	CG13731		
CG13732	FBan0013732	FBgn0036730	CG13732		
CG14462	FBan0014462	FBgn0040523	CG14462		
CG15191	FBan0015191	FBgn0000618	e(y)2	enhancer of yellow 2	FBgn0030315
CG13733	FBan0013733	FBgn0036729	CG13733		
CG14463	FBan0014463	FBgn0037535	CG14463		
CG15194	FBan0015194	FBgn0030302	CG15194		
CG13737	FBan0013737	FBgn0036382	CG13737		
CG13738	FBan0013738	FBgn0036390	CG13738		FBgn0062986
CG15196	FBan0015196	FBgn0030296	CG15196		
CG14468	FBan0014468	FBgn0033042	Tsp42A	Tetraspanin 42A	
CG13739	FBan0013739	FBgn0046789	CG13739		
CG15198	FBan0015198	FBgn0030283	CG15198		
CG14469	FBan0014469	FBgn0033044	dpr12		
CG15199	FBan0015199	FBgn0030270	CG15199		
CG6961	FBan0006961	FBgn0030959	CG6961		
CG6962	FBan0006962	FBgn0037958	CG6962		
CG7691	FBan0007691	FBgn0038626	CG7691		
CG7692	FBan0007692	FBgn0036714	CG7692		
CG6963	FBan0006963	FBgn0011253	gish	gilgamesh	FBgn0038411
CG6964	FBan0006964	FBgn0010825	Gug	Grunge	FBgn0011373,FBgn0011523,FBgn0020427,FBgn0024868,FBgn0035897
CG7693	FBan0007693	FBgn0023083	fray	frayed	FBgn0010922,FBgn0026023
CG6965	FBan0006965	FBgn0037960	mthl5	methuselah-like 5	
CG7694	FBan0007694	FBgn0038627	CG7694		FBgn0064910
CG6966	FBan0006966	FBgn0038286	CG6966		FBgn0063758
CG7695	FBan0007695	FBgn0038631	CG7695		
CG6967	FBan0006967	FBgn0034187	CG6967		
CG7697	FBan0007697	FBgn0027841	CstF-64	Cleavage stimulation factor 64 kilodalton subunit	
CG7698	FBan0007698	FBgn0038636	CG7698		
CG6969	FBan0006969	FBgn0039005	CG6969		
CG13740	FBan0013740	FBgn0033394	CG13740		
CG13741	FBan0013741	FBgn0033374	CG13741		FBgn0050346
CG14470	FBan0014470	FBgn0033046	CG14470		
CG14471	FBan0014471	FBgn0033049	CG14471		
CG13742	FBan0013742	FBgn0033372	CG13742		FBgn0063157
CG14472	FBan0014472	FBgn0011230	poe	purity of essence	FBgn0010161,FBgn0011240,FBgn0015532,FBgn0025867,FBgn0031982
CG13743	FBan0013743	FBgn0033368	CG13743		
CG13744	FBan0013744	FBgn0033363	CG13744		
CG13745	FBan0013745	FBgn0033354	CG13745		
CG13746	FBan0013746	FBgn0033341	CG13746		
CG13747	FBan0013747	FBgn0033364	CG13747		
CG14476	FBan0014476	FBgn0027588	CG14476		
CG13748	FBan0013748	FBgn0033355	CG13748		
CG13749	FBan0013749	FBgn0033353	CG13749		
CG14478	FBan0014478	FBgn0028953	CG14478		FBgn0034222
CG14479	FBan0014479	FBgn0034228	CG14479		
CG6971	FBan0006971	FBgn0037962	CG6971		
CG6972	FBan0006972	FBgn0039008	CG6972		
CG6974	FBan0006974	FBgn0038285	CG6974		
CG6975	FBan0006975	FBgn0005198	gig	gigas	
CG6976	FBan0006976	FBgn0040299	Myo28B1		FBgn0031928
CG6977	FBan0006977	FBgn0037963	Cad87A		
CG6978	FBan0006978	FBgn0029727	CG6978		
CG13751	FBan0013751	FBgn0033340	CG13751		FBgn0047043
CG14480	FBan0014480	FBgn0034242	CG14480		
CG14481	FBan0014481	FBgn0034260	CG14481		
CG14482	FBan0014482	FBgn0034245	CG14482		
CG4000	FBan0004000	FBgn0038820	CG4000		
CG14483	FBan0014483	FBgn0034248	CG14483		
CG4001	FBan0004001	FBgn0003071	Pfk	Phosphofructokinase	FBgn0010618
CG14485	FBan0014485	FBgn0034262	swi2		
CG4003	FBan0004003	FBgn0040078	pont	pontin	FBgn0028192,FBgn0037803
CG4004	FBan0004004	FBgn0030418	CG4004		FBgn0030419
CG14487	FBan0014487	FBgn0034272	CG14487		
CG13758	FBan0013758	FBgn0040378	CG13758		FBgn0029622
CG13759	FBan0013759	FBgn0040376	CG13759		FBgn0029624,FBgn0061449
CG4005	FBan0004005	FBgn0034970	CG4005		
CG14488	FBan0014488	FBgn0034278	CG14488		
CG4006	FBan0004006	FBgn0010379	Akt1		FBgn0010837,FBgn0013324,FBgn0017365
CG14489	FBan0014489	FBgn0015522	olf186-M		
CG4007	FBan0004007	FBgn0020391	Nrk	Neurospecific receptor kinase	FBgn0021861,FBgn0022790
CG4008	FBan0004008	FBgn0025117	und	uninitiated	
CG4009	FBan0004009	FBgn0038469	CG4009		
CG6980	FBan0006980	FBgn0039228	CG6980		
CG6981	FBan0006981	FBgn0036945	CG6981		
CG6982	FBan0006982	FBgn0039014	CG6982		
CG6983	FBan0006983	FBgn0035896	CG6983		
CG6984	FBan0006984	FBgn0034191	CG6984		
CG6985	FBan0006985	FBgn0039017	CG6985		
CG6986	FBan0006986	FBgn0029723	CG6986		
CG6987	FBan0006987	FBgn0040284	SF2		FBgn0038417
CG6988	FBan0006988	FBgn0014002	Pdi	Protein disulfide isomerase	
CG6989	FBan0006989	FBgn0038063	CG6989		
CG13760	FBan0013760	FBgn0040375	CG13760		FBgn0029625
CG13761	FBan0013761	FBgn0011566	Bzd	Buzidau	FBgn0029628
CG14490	FBan0014490	FBgn0034281	CG14490		
CG13762	FBan0013762	FBgn0040333	CG13762		FBgn0029632
CG14491	FBan0014491	FBgn0034284	CG14491		
CG14492	FBan0014492	FBgn0034283	CG14492		
CG14493	FBan0014493	FBgn0034287	CG14493		
CG14494	FBan0014494	FBgn0040740	CG14494		
CG13766	FBan0013766	FBgn0031834	CG13766		
CG4012	FBan0004012	FBgn0023081	gek	genghis khan	FBgn0010655,FBgn0044829,FBgn0061181
CG14495	FBan0014495	FBgn0034293	CG14495		
CG4013	FBan0004013	FBgn0024308	Smr	Smrter	FBgn0028313
CG14496	FBan0014496	FBgn0034297	CG14496		
CG14497	FBan0014497	FBgn0034298	CG14497		
CG4016	FBan0004016	FBgn0033800	Spt-I	Serine palmitoyltransferase subunit I	
CG14499	FBan0014499	FBgn0034317	CG14499		
CG4017	FBan0004017	FBgn0032143	CG4017		
CG4019	FBan0004019	FBgn0034885	CG4019		
CG6990	FBan0006990	FBgn0039019	HP1c		
CG6992	FBan0006992	FBgn0004620	GluRIIA	Glutamate receptor IIA	
CG6993	FBan0006993	FBgn0003513	ss	spineless	
CG6995	FBan0006995	FBgn0039229	CG6995		
CG6996	FBan0006996	FBgn0036950	CG6996		
CG6998	FBan0006998	FBgn0011760	ctp	cut up	FBgn0015619,FBgn0015650,FBgn0027256,FBgn0027271,FBgn0027293,FBgn0028265,FBgn0028273,FBgn0028298,FBgn0028309,FBgn0028322,FBgn0028337,FBgn0040189
CG6999	FBan0006999	FBgn0030085	CG6999		
CG13771	FBan0013771	FBgn0031844	CG13771		
CG13772	FBan0013772	FBgn0031866	neuroligin	neuroligin	
CG13773	FBan0013773	FBgn0042092	CG13773		FBgn0031867
CG4020	FBan0004020	FBgn0029821	CG4020		
CG13775	FBan0013775	FBgn0031874	CG13775		
CG4021	FBan0004021	FBgn0034659	CG4021		
CG4022	FBan0004022	FBgn0035986	CG4022		
CG13776	FBan0013776	FBgn0031880	CG13776		
CG13777	FBan0013777	FBgn0022201	milt	milt	FBgn0031884
CG13778	FBan0013778	FBgn0031885	Mnn1	Menin 1	FBgn0053266
CG13779	FBan0013779	FBgn0040954	CG13779		FBgn0047023
CG4025	FBan0004025	FBgn0025624	CG4025		
CG4026	FBan0004026	FBgn0032147	IP3K1	Inositol 1,4,5-triphosphate kinase 1	FBgn0043966
CG4027	FBan0004027	FBgn0026712	Act5C	Actin 5C	
CG4029	FBan0004029	FBgn0015396	jumu	jumeau	FBgn0010887,FBgn0013264,FBgn0015660
CG13780	FBan0013780	FBgn0031888	Pvf2	PDGF- and VEGF-related factor 2	
CG13783	FBan0013783	FBgn0031892	CG13783		
CG3301	FBan0003301	FBgn0038878	CG3301		
CG4030	FBan0004030	FBgn0034585	CG4030		
CG13784	FBan0013784	FBgn0031897	CG13784		FBgn0046986
CG3302	FBan0003302	FBgn0013767	Crz	Corazonin	
CG13785	FBan0013785	FBgn0031901	CG13785		
CG13786	FBan0013786	FBgn0031900	CG13786		
CG4032	FBan0004032	FBgn0000017	Abl	Abl tyrosine kinase	FBgn0024512,FBgn0036649
CG3303	FBan0003303	FBgn0038381	CG3303		
CG13787	FBan0013787	FBgn0041247	Gr28a	Gustatory receptor 28a	FBgn0031916
CG4033	FBan0004033	FBgn0003278	RpI135	RNA polymerase I 135kD subunit	FBgn0021812
CG3304	FBan0003304	FBgn0031527	CG3304		FBgn0064872
CG3305	FBan0003305	FBgn0032949	CG3305		
CG13788	FBan0013788	FBgn0045495	Gr28b	Gustatory receptor 28b	FBgn0031917,FBgn0041218,FBgn0045496
CG4035	FBan0004035	FBgn0015218	eIF-4E	Eukaryotic initiation factor 4E	FBgn0010921,FBgn0013947,FBgn0028178,FBgn0035984,FBgn0060598,FBgn0060792,FBgn0061015
CG3306	FBan0003306	FBgn0036016	CG3306		
CG4036	FBan0004036	FBgn0032149	CG4036		
CG3307	FBan0003307	FBgn0038222	pr-set7		
CG3308	FBan0003308	FBgn0038877	CG3308		
CG3309	FBan0003309	FBgn0029756	CG3309		FBgn0043790
CG4038	FBan0004038	FBgn0011824	CG4038		
CG4039	FBan0004039	FBgn0025815	Mcm6	Minichromosome maintenance 6	FBgn0000821
CG13790	FBan0013790	FBgn0040955	CG13790		
CG13791	FBan0013791	FBgn0031923	CG13791		
CG13792	FBan0013792	FBgn0031927	CG13792		
CG13793	FBan0013793	FBgn0031935	CG13793		
CG13794	FBan0013794	FBgn0031936	CG13794		
CG3312	FBan0003312	FBgn0014024	Rnp4F	RNA-binding protein 4F	
CG4041	FBan0004041	FBgn0029736	CG4041		
CG13795	FBan0013795	FBgn0031937	CG13795		
CG13796	FBan0013796	FBgn0031939	CG13796		FBgn0031938
CG4042	FBan0004042	FBgn0037018	CG4042		
CG3313	FBan0003313	FBgn0037980	CG3313		
CG3314	FBan0003314	FBgn0014026	RpL7A	Ribosomal protein L7A	
CG4043	FBan0004043	FBgn0037815	Rrp46		
CG3315	FBan0003315	FBgn0029752	TrxT	Thioredoxin T	
CG4045	FBan0004045	FBgn0025629	CG4045		
CG4046	FBan0004046	FBgn0034743	RpS16	Ribosomal protein S16	
CG3318	FBan0003318	FBgn0019643	Dat	Dopamine N acetyltransferase	FBgn0000418
CG3319	FBan0003319	FBgn0015617	Cdk7	Cyclin-dependent kinase 7	
CG4049	FBan0004049	FBgn0034976	CG4049		FBgn0041704
CG3320	FBan0003320	FBgn0016700	Rab1	Rab-protein 1	
CG4050	FBan0004050	FBgn0020312	CG4050		FBgn0015361
CG3321	FBan0003321	FBgn0038224	CG3321		FBgn0025554
CG4051	FBan0004051	FBgn0000562	egl	egalitarian	
CG3322	FBan0003322	FBgn0002528	LanB2	Laminin B2	FBgn0025207
CG4052	FBan0004052	FBgn0029811	CG4052		
CG3323	FBan0003323	FBgn0029750	CG3323		
CG4053	FBan0004053	FBgn0038482	CG4053		
CG3324	FBan0003324	FBgn0000442	Pkg21D	cGMP-dependent protein kinase 21D	
CG4054	FBan0004054	FBgn0034668	CG4054		
CG3325	FBan0003325	FBgn0003480	spn-B	spindle B	
CG3326	FBan0003326	FBgn0031519	CG3326		
CG3327	FBan0003327	FBgn0031524	E23	Early gene at 23	
CG4057	FBan0004057	FBgn0041582	tamo		FBgn0034980
CG3328	FBan0003328	FBgn0034985	CG3328		
CG3329	FBan0003329	FBgn0023174	Pros&bgr;2	Proteasome &bgr;2 subunit	FBgn0002419,FBgn0025245,FBgn0025254
CG4058	FBan0004058	FBgn0038818	Nep4	Neprilysin 4	
CG4059	FBan0004059	FBgn0001078	ftz-f1	ftz transcription factor 1	FBgn0010807,FBgn0040788
CG10101	FBan0010101	FBgn0037501	CG10101		
CG10102	FBan0010102	FBgn0033927	CG10102		
CG10103	FBan0010103	FBgn0035715	CG10103		
CG10104	FBan0010104	FBgn0033933	CG10104		
CG10105	FBan0010105	FBgn0033935	CG10105		
CG10106	FBan0010106	FBgn0029506	Tsp42Ee	Tetraspanin 42Ee	FBgn0033126
CG10107	FBan0010107	FBgn0035713	CG10107		
CG10108	FBan0010108	FBgn0013725	phyl	phyllopod	
CG10109	FBan0010109	FBgn0001332	L	Lobe	FBgn0010518,FBgn0033940
CG3330	FBan0003330	FBgn0039511	CG3330		
CG4060	FBan0004060	FBgn0038487	CG4060		
CG3331	FBan0003331	FBgn0000527	e	ebony	
CG4061	FBan0004061	FBgn0025630	CG4061		
CG3332	FBan0003332	FBgn0031514	CG3332		
CG4062	FBan0004062	FBgn0027079	Aats-val	Valyl-tRNA synthetase	FBgn0010542,FBgn0010671,FBgn0033805,FBgn0043789
CG2604	FBan0002604	FBgn0037298	CG2604		
CG3333	FBan0003333	FBgn0022178	Nop60B	Nucleolar protein at 60B	
CG4063	FBan0004063	FBgn0023444	ebi	ebi	FBgn0021820
CG4064	FBan0004064	FBgn0029808	CG4064		
CG3335	FBan0003335	FBgn0036018	CG3335		
CG4065	FBan0004065	FBgn0034982	CG4065		FBgn0023100
CG2608	FBan0002608	FBgn0032870	CG2608		
CG3337	FBan0003337	FBgn0038871	CG3337		
CG4066	FBan0004066	FBgn0038011	CG4066		
CG3338	FBan0003338	FBgn0031598	CG3338		
CG4067	FBan0004067	FBgn0020385	pug	pugilist	
CG4068	FBan0004068	FBgn0029738	CG4068		
CG3339	FBan0003339	FBgn0039510	CG3339		
CG4069	FBan0004069	FBgn0036301	CG4069		
CG10110	FBan0010110	FBgn0024698	cpsf	cleavage and polyadenylation specificity factor	FBgn0024812,FBgn0033941
CG10112	FBan0010112	FBgn0033942	CG10112		
CG10113	FBan0010113	FBgn0037502	CG10113		
CG10116	FBan0010116	FBgn0036367	CG10116		
CG10117	FBan0010117	FBgn0020245	ttv	tout-velu	FBgn0010469,FBgn0010592,FBgn0024670
CG10118	FBan0010118	FBgn0005626	ple	pale	FBgn0003109,FBgn0003692
CG10119	FBan0010119	FBgn0010397	LamC	Lamin C	FBgn0010037
CG3340	FBan0003340	FBgn0001325	Kr	Kruppel	FBgn0001251,FBgn0015732
CG2611	FBan0002611	FBgn0032871	CG2611		
CG4070	FBan0004070	FBgn0011837	Tis11	Tis11 homolog	FBgn0027302,FBgn0063277
CG4071	FBan0004071	FBgn0034744	CG4071		FBgn0027684
CG3342	FBan0003342	FBgn0029874	CG3342		
CG2614	FBan0002614	FBgn0032873	CG2614		
CG2615	FBan0002615	FBgn0028633	ik2		FBgn0043071
CG4073	FBan0004073	FBgn0037827	CG4073		
CG3344	FBan0003344	FBgn0035154	CG3344		
CG3345	FBan0003345	FBgn0031240	CG3345		
CG4074	FBan0004074	FBgn0037017	CG4074		
CG2616	FBan0002616	FBgn0037512	CG2616		
CG2617	FBan0002617	FBgn0032877	CG2617		
CG3346	FBan0003346	FBgn0025739	pon	partner of numb	
CG3347	FBan0003347	FBgn0031513	CG3347		
CG3348	FBan0003348	FBgn0040609	CG3348		
CG4078	FBan0004078	FBgn0029798	CG4078		
CG3349	FBan0003349	FBgn0036459	CG3349		
CG4079	FBan0004079	FBgn0011291	Taf11	TBP-associated factor 11	
CG10120	FBan0010120	FBgn0002719	Men	Malic enzyme	FBgn0038081
CG10121	FBan0010121	FBgn0035710	SP1173		
CG10122	FBan0010122	FBgn0019938	RpI1	RNA polymerase I subunit	
CG10123	FBan0010123	FBgn0040268	Top3&agr;	Topoisomerase 3&agr;	FBgn0032795
CG10124	FBan0010124	FBgn0035709	CG10124		FBgn0045411,FBgn0046310
CG10125	FBan0010125	FBgn0024177	zpg	zero population growth	FBgn0035706
CG10126	FBan0010126	FBgn0038088	CG10126		
CG10128	FBan0010128	FBgn0003742	tra2	transformer 2	
CG10129	FBan0010129	FBgn0002926	ndl	nudel	
CG2621	FBan0002621	FBgn0003371	sgg	shaggy	FBgn0026697,FBgn0026849,FBgn0027246,FBgn0028324,FBgn0029071
CG3350	FBan0003350	FBgn0039509	bigmax		
CG3351	FBan0003351	FBgn0038234	mRpL11	mitochondrial ribosomal protein L11	FBgn0062439
CG4080	FBan0004080	FBgn0035983	CG4080		
CG3352	FBan0003352	FBgn0001075	ft	fat	FBgn0002120,FBgn0014266
CG3353	FBan0003353	FBgn0038869	CG3353		
CG4082	FBan0004082	FBgn0017577	Mcm5	Minichromosome maintenance 5	
CG4083	FBan0004083	FBgn0017572	Mo25	Mo25	FBgn0010713
CG3354	FBan0003354	FBgn0000093	Mst77F	Male-specific transcript 77F	
CG4084	FBan0004084	FBgn0011297	l(2)not	lethal (2) neighbor of tid	
CG3355	FBan0003355	FBgn0031619	CG3355		
CG3356	FBan0003356	FBgn0034989	CG3356		
CG4086	FBan0004086	FBgn0004465	Su(P)	Suppressor of ref(2)P sterility	
CG4087	FBan0004087	FBgn0002593	RpLP1	Ribosomal protein LP1	
CG3358	FBan0003358	FBgn0033117	CG3358		
CG4088	FBan0004088	FBgn0005654	lat	latheo	FBgn0002075,FBgn0004955,FBgn0023182
CG3359	FBan0003359	FBgn0024211	mfas	midline fasciclin	FBgn0025940,FBgn0043833
CG4089	FBan0004089	FBgn0037838	CG4089		
CG10130	FBan0010130	FBgn0010638	Sec61&bgr;		FBgn0033947
CG10131	FBan0010131	FBgn0033949	CG10131		
CG10132	FBan0010132	FBgn0032798	CG10132		
CG10133	FBan0010133	FBgn0036366	CG10133		
CG10134	FBan0010134	FBgn0038087	beat-Va		
CG10137	FBan0010137	FBgn0032800	CG10137		
CG10138	FBan0010138	FBgn0005778	PpD5	Protein phosphatase D5	FBgn0034682
CG10139	FBan0010139	FBgn0033951	CG10139		
CG1900	FBan0001900	FBgn0030391	Rab40		
CG1901	FBan0001901	FBgn0039914	mav	maverick	
CG1902	FBan0001902	FBgn0033434	CG1902		
CG3360	FBan0003360	FBgn0038236	Cyp313a1		
CG1903	FBan0001903	FBgn0005410	sno	strawberry notch	FBgn0001525,FBgn0003452
CG4090	FBan0004090	FBgn0038492	CG4090		
CG3361	FBan0003361	FBgn0039507	mrt	martik	
CG3362	FBan0003362	FBgn0034988	CG3362		
CG4091	FBan0004091	FBgn0034894	CG4091		
CG3363	FBan0003363	FBgn0034987	CG3363		
CG1906	FBan0001906	FBgn0039672	CG1906		
CG4094	FBan0004094	FBgn0029889	l(1)G0255		
CG3365	FBan0003365	FBgn0020304	drongo	drongo	
CG1907	FBan0001907	FBgn0039674	CG1907		
CG1908	FBan0001908	FBgn0030274	CG1908		
CG2637	FBan0002637	FBgn0000986	Fs(2)Ket	Female sterile (2) Ketel	FBgn0000984,FBgn0000989,FBgn0004812,FBgn0005392
CG4095	FBan0004095	FBgn0029890	CG4095		
CG4096	FBan0004096	FBgn0029791	CG4096		
CG1909	FBan0001909	FBgn0039911	CG1909		
CG3367	FBan0003367	FBgn0029871	CG3367		
CG4097	FBan0004097	FBgn0002284	Pros26	Proteasome 26kD subunit	FBgn0010150
CG3368	FBan0003368	FBgn0039508	CG3368		
CG4098	FBan0004098	FBgn0036648	CG4098		
CG10140	FBan0010140	FBgn0036363	CG10140		
CG4099	FBan0004099	FBgn0014033	Sr-CI	Scavenger receptor class C, type I	
CG10142	FBan0010142	FBgn0035076	Ance-5		
CG10143	FBan0010143	FBgn0033952	Adgf-E	Adenosine deaminase-related growth factor E	
CG10144	FBan0010144	FBgn0035704	CG10144		
CG10145	FBan0010145	FBgn0020269	mspo	M-spondin	
CG10146	FBan0010146	FBgn0012042	AttA	Attacin-A	FBgn0064916
CG10147	FBan0010147	FBgn0035702	CG10147		
CG10148	FBan0010148	FBgn0038120	CG10148		
CG10149	FBan0010149	FBgn0028689	Rpn6	Proteasome p44.5 subunit	FBgn0022278,FBgn0027867
CG1910	FBan0001910	FBgn0022349	CG1910		
CG1911	FBan0001911	FBgn0039680	CAP-D2	CAP-D2 condensin subunit	
CG1912	FBan0001912	FBgn0013972	Gyc&agr;99B	Guanylyl cyclase &agr;-subunit at 99B	FBgn0010227
CG2641	FBan0002641	FBgn0037518	CG2641		
CG1913	FBan0001913	FBgn0003884	&agr;Tub84B	&agr;-Tubulin at 84B	FBgn0046254
CG3371	FBan0003371	FBgn0035153	CG3371		FBgn0044454
CG3373	FBan0003373	FBgn0015737	Hmu	Hemomucin	FBgn0010259
CG1915	FBan0001915	FBgn0003432	sls	sallimus	FBgn0002186,FBgn0010396,FBgn0010850,FBgn0011512,FBgn0015898,FBgn0020409,FBgn0024279,FBgn0035301,FBgn0035302,FBgn0042183
CG1916	FBan0001916	FBgn0004360	Wnt2	Wnt oncogene analog 2	
CG3376	FBan0003376	FBgn0034997	CG3376		
CG2647	FBan0002647	FBgn0003068	per	period	FBgn0000321,FBgn0020918
CG1919	FBan0001919	FBgn0035281	CG1919		
CG3379	FBan0003379	FBgn0013981	His4r	Histone H4 replacement	FBgn0064800
CG10151	FBan0010151	FBgn0033960	CG10151		
CG10152	FBan0010152	FBgn0039089	beat-IV		FBgn0039090
CG10153	FBan0010153	FBgn0033962	CG10153		
CG10154	FBan0010154	FBgn0036361	CG10154		
CG10155	FBan0010155	FBgn0033964	CG10155		
CG10157	FBan0010157	FBgn0039099	CG10157		FBgn0027761
CG10158	FBan0010158	FBgn0031871	CG10158		
CG10159	FBan0010159	FBgn0015602	BEAF-32	Boundary element-associated factor of 32kD	FBgn0013752
CR31214	FBan0031214	FBgn0051214	tRNA:V3b:92Ba	transfer RNA:val3b:92Ba	
CR31215	FBan0031215	FBgn0051215	CR31215		FBgn0060283
CG1921	FBan0001921	FBgn0014388	sty	sprouty	
CG2650	FBan0002650	FBgn0000092	CG2650		
CG3380	FBan0003380	FBgn0034716	Oatp58Dc	Organic anion transporting polypeptide 58Dc	
CG1922	FBan0001922	FBgn0028996	onecut	onecut	FBgn0039913
CG2652	FBan0002652	FBgn0025838	CG2652		
CG1924	FBan0001924	FBgn0030377	CG1924		
CG3382	FBan0003382	FBgn0034715	Oatp58Db	Organic anion transporting polypeptide 58Db	
CG1925	FBan0001925	FBgn0002891	mus205	mutagen-sensitive 205	FBgn0033223
CG2655	FBan0002655	FBgn0011276	HLH3B	Helix loop helix protein 3B	
CG1927	FBan0001927	FBgn0027547	CG1927		FBgn0027776
CG3385	FBan0003385	FBgn0005636	nvy	nervy	
CG2656	FBan0002656	FBgn0037478	CG2656		FBgn0045110
CG3386	FBan0003386	FBgn0035152	CG3386		
CG2657	FBan0002657	FBgn0031209	CG2657		
CG2658	FBan0002658	FBgn0024992	CG2658		FBgn0015870
CG3388	FBan0003388	FBgn0001148	gsb	gooseberry	
CG3389	FBan0003389	FBgn0038247	Cad88C		
CG10160	FBan0010160	FBgn0001258	ImpL3	Ecdysone-inducible gene L3	FBgn0035698
CG10161	FBan0010161	FBgn0039100	eIF-3p66	Eukaryotic initiation factor 3 p66 subunit	
CG10163	FBan0010163	FBgn0035697	CG10163		
CG10164	FBan0010164	FBgn0039088	CG10164		FBgn0045427
CG10165	FBan0010165	FBgn0032801	CG10165		
CG10166	FBan0010166	FBgn0032799	CG10166		
CG10168	FBan0010168	FBgn0039087	CG10168		
CG18801	FBan0018801	FBgn0041627	Ku80		FBgn0028843,FBgn0042128
CG18802	FBan0018802	FBgn0037691	&agr;-Man-II	&agr; Mannosidase II	
CG18803	FBan0018803	FBgn0019947	Psn	Presenilin	FBgn0042202
CG18806	FBan0018806	FBgn0042129	CG18806		
CG18808	FBan0018808	FBgn0042131	CG18808		
CG18809	FBan0018809	FBgn0042132	CG18809		
CR31228	FBan0031228	FBgn0051228	CR31228		FBgn0060111
CG2662	FBan0002662	FBgn0024993	CG2662		
CG2663	FBan0002663	FBgn0037323	CG2663		
CG1934	FBan0001934	FBgn0001254	ImpE2	Ecdysone-inducible gene E2	
CG1935	FBan0001935	FBgn0025820	JTBR		FBgn0025210,FBgn0035275,FBgn0063663
