S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Molecular_Function	EXTENDED	Level3	GO:0008135	translation factor activity\, nucleic acid binding
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Molecular_Function	EXTENDED	Level3	GO:0003676	nucleic acid binding
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Molecular_Function	EXTENDED	Level2	GO:0005488	binding
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Molecular_Function	EXTENDED	Level1	GO:0003674	molecular_function
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Molecular_Function	EXTENDED	Level2	GO:0045182	translation regulator activity
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	ORIGINAL	Level8	GO:0006414	translational elongation
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level7	GO:0043037	translation
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level6	GO:0006412	protein biosynthesis
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level5	GO:0009059	macromolecule biosynthesis
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level5	GO:0044249	cellular biosynthesis
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level4	GO:0044237	cellular metabolism
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level3	GO:0050875	cellular physiological process
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level2	GO:0009987	cellular process
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level1	GO:0008150	biological_process
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level6	GO:0044267	cellular protein metabolism
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level5	GO:0044260	cellular macromolecule metabolism
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level2	GO:0007582	physiological process
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level4	GO:0009058	biosynthesis
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level3	GO:0008152	metabolism
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level4	GO:0043170	macromolecule metabolism
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level5	GO:0019538	protein metabolism
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Biological_Process	EXTENDED	Level4	GO:0044238	primary metabolism
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	ORIGINAL	Level4	GO:0005840	ribosome
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level4	GO:0005737	cytoplasm
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level3	GO:0005622	intracellular
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level2	GO:0005623	cell
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level1	GO:0005575	cellular_component
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level4	GO:0043232	intracellular non-membrane-bound organelle
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level3	GO:0043229	intracellular organelle
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level3	GO:0030529	ribonucleoprotein complex
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level2	GO:0043226	organelle
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level3	GO:0043228	non-membrane-bound organelle
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	EXTENDED	Level2	GO:0043234	protein complex
S000000003	EFB1	YAL003W|EF-1 beta|TEF5	Cellular_Component	ORIGINAL	Level3	GO:0005853	eukaryotic translation elongation factor 1 complex
S000000004	SSA1	YAL005C|YG100	Molecular_Function	ORIGINAL	Level8	GO:0016887	ATPase activity
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level7	GO:0017111	nucleoside-triphosphatase activity
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level6	GO:0016462	pyrophosphatase activity
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level5	GO:0016818	hydrolase activity\, acting on acid anhydrides\, in phosphorus-containing anhydrides
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level4	GO:0016817	hydrolase activity\, acting on acid anhydrides
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level3	GO:0016787	hydrolase activity
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level2	GO:0003824	catalytic activity
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level1	GO:0003674	molecular_function
S000000004	SSA1	YAL005C|YG100	Molecular_Function	ORIGINAL	Level4	GO:0051082	unfolded protein binding
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level3	GO:0005515	protein binding
S000000004	SSA1	YAL005C|YG100	Molecular_Function	EXTENDED	Level2	GO:0005488	binding
S000000004	SSA1	YAL005C|YG100	Biological_Process	ORIGINAL	Level8	GO:0000060	protein import into nucleus\, translocation
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level7	GO:0006606	protein import into nucleus
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level7	GO:0006605	protein targeting
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level6	GO:0006886	intracellular protein transport
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level5	GO:0046907	intracellular transport
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level5	GO:0051649	establishment of cellular localization
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level4	GO:0051641	cellular localization
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level4	GO:0016043	cell organization and biogenesis
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level3	GO:0050875	cellular physiological process
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level2	GO:0009987	cellular process
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level1	GO:0008150	biological_process
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level7	GO:0051170	nuclear import
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level6	GO:0051169	nuclear transport
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level6	GO:0006913	nucleocytoplasmic transport
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level4	GO:0006810	transport
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level5	GO:0015031	protein transport
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level6	GO:0017038	protein import
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level2	GO:0007582	physiological process
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level3	GO:0051179	localization
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level4	GO:0051234	establishment of localization
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level5	GO:0045184	establishment of protein localization
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level4	GO:0008104	protein localization
S000000004	SSA1	YAL005C|YG100	Biological_Process	ORIGINAL	Level7	GO:0006457	protein folding
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level6	GO:0044267	cellular protein metabolism
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level5	GO:0044260	cellular macromolecule metabolism
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level4	GO:0044237	cellular metabolism
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level3	GO:0008152	metabolism
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level4	GO:0043170	macromolecule metabolism
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level5	GO:0019538	protein metabolism
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level4	GO:0044238	primary metabolism
S000000004	SSA1	YAL005C|YG100	Biological_Process	ORIGINAL	Level9	GO:0006616	SRP-dependent cotranslational protein targeting to membrane\, translocation
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level8	GO:0006614	SRP-dependent cotranslational protein targeting to membrane
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level7	GO:0006613	cotranslational protein targeting to membrane
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level6	GO:0045047	protein targeting to ER
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level8	GO:0006612	protein targeting to membrane
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level5	GO:0045045	secretory pathway
S000000004	SSA1	YAL005C|YG100	Biological_Process	EXTENDED	Level5	GO:0046903	secretion
S000000004	SSA1	YAL005C|YG100	Cellular_Component	ORIGINAL	Level6	GO:0000329	vacuolar membrane (sensu Fungi)
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level7	GO:0000324	vacuole (sensu Fungi)
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level6	GO:0000323	lytic vacuole
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level5	GO:0005773	vacuole
S000000004	SSA1	YAL005C|YG100	Cellular_Component	ORIGINAL	Level4	GO:0005737	cytoplasm
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level3	GO:0005622	intracellular
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level2	GO:0005623	cell
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level1	GO:0005575	cellular_component
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level6	GO:0000322	storage vacuole
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level5	GO:0005774	vacuolar membrane
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level4	GO:0043231	intracellular membrane-bound organelle
S000000004	SSA1	YAL005C|YG100	Cellular_Component	EXTENDED	Level3	GO:0043229	intracellular organelle
